lead_id,timestamp,buyer_city,buyer_state,product_name,category,subcategory,quantity,order_value_rs,buyer_type,intent_score,lead_quality,urgency,budget_range,requirement_type,buyer_engagement_score,gst_verified,preferred_contact,lead_source
L100572,2026-05-02 7:09:45,Jaipur,Gujarat,Organic Fertilizers,Agriculture,Fertilizers,136,344459,Retailer,76,Warm,Within Week,Rs. 339459 - 344459,Bulk Purchase,62,No,WhatsApp,Search
L100573,2026-04-21 10:09:45,Mumbai,Chhattisgarh,Packaging Machine for Factory,Machinery,Mixer Machine,255,381949,Manufacturer,65,Cold,Within Month,Rs. 376949 - 381949,Bulk Purchase,83,Yes,WhatsApp,ASTBuy
L100574,2026-05-08 14:09:45,Mumbai,Arunachal Pradesh,Hybrid Seeds Requirement,Agriculture,Pesticides,289,57620,Retailer,81,Warm,Immediate,Rs. 52620 - 57620,Bulk Purchase,36,No,Email,ASTBuy
L100575,2026-04-20 13:09:45,Gurugram,Nagaland,CCTV AMC Services,Electronics,HDMI Cable,316,439890,Retailer,70,Warm,Within Week,Rs. 434890 - 439890,OEM Supply,42,No,WhatsApp,Search
L100576,2026-05-14 12:09:45,Noida,Madhya Pradesh,Leather Wallet for Corporate Gifting,Leather,Passport Holder,353,296886,Wholesaler,78,Warm,Immediate,Rs. 291886 - 296886,OEM Supply,79,No,WhatsApp,ASTBuy
L100577,2026-05-11 6:09:45,Mumbai,Kerala,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,248,270210,Manufacturer,75,Warm,Within Month,Rs. 265210 - 270210,Sample,58,Yes,Call,ASTBuy
L100578,2026-04-26 15:09:45,Ludhiana,Tamil Nadu,Wireless CCTV Camera,Electronics,HDMI Cable,225,456499,Wholesaler,47,Cold,Immediate,Rs. 451499 - 456499,OEM Supply,27,No,WhatsApp,Direct
L100579,2026-04-22 10:09:45,Surat,Himachal Pradesh,Reception Desk Requirement,Furniture,Office Chair,151,377957,Distributor,96,Hot,Within Week,Rs. 372957 - 377957,Bulk Purchase,28,No,Email,ASTBuy
L100580,2026-04-30 15:09:45,Ahmedabad,Tripura,Industrial Solvents Requirement,Chemicals,Paint Chemical,129,248021,Wholesaler,69,Warm,Immediate,Rs. 243021 - 248021,OEM Supply,11,No,WhatsApp,ASTBuy
L100581,2026-04-15 3:09:45,Mumbai,Punjab,PU Leather Passport Cover Holder,Leather,Card Holder,3,163994,Manufacturer,84,Warm,Immediate,Rs. 158994 - 163994,Reselling,22,Yes,Email,Recommendation
L100582,2026-04-17 22:09:45,Delhi,Telangana,Leather Wallet for Corporate Gifting,Leather,Passport Holder,326,293658,Wholesaler,96,Hot,Immediate,Rs. 288658 - 293658,Reselling,46,No,Email,Search
L100583,2026-04-16 14:09:45,Gurugram,Maharashtra,Paint Chemical Supplier,Chemicals,Paint Chemical,479,134062,Retailer,75,Warm,Within Week,Rs. 129062 - 134062,Bulk Purchase,23,Yes,WhatsApp,ASTBuy
L100584,2026-04-28 9:09:45,Surat,Mizoram,Modular Workstation Table,Furniture,Office Chair,409,274344,Distributor,77,Warm,Within Week,Rs. 269344 - 274344,OEM Supply,36,Yes,Call,ASTBuy
L100585,2026-04-30 22:09:45,Mumbai,Goa,Sugarcane Juice Machine,Machinery,Packaging Machine,74,86912,Retailer,70,Warm,Within Month,Rs. 81912 - 86912,Bulk Purchase,75,No,WhatsApp,Recommendation
L100586,2026-04-28 15:09:45,Jaipur,Arunachal Pradesh,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,390,61997,Manufacturer,55,Cold,Within Week,Rs. 56997 - 61997,Reselling,49,No,Email,Direct
L100587,2026-04-25 21:09:45,Ludhiana,Manipur,Industrial Mixer Machine,Machinery,Juice Machine,365,75412,Distributor,93,Hot,Immediate,Rs. 70412 - 75412,Sample,81,No,Email,Search
L100588,2026-04-26 15:09:45,Gurugram,West Bengal,Leather Wallet for Corporate Gifting,Leather,Passport Holder,438,244857,Wholesaler,89,Hot,Within Week,Rs. 239857 - 244857,OEM Supply,57,Yes,Email,Direct
L100589,2026-04-30 17:09:45,Mumbai,West Bengal,Industrial Mixer Machine,Machinery,Mixer Machine,270,102677,Distributor,40,Cold,Within Week,Rs. 97677 - 102677,Reselling,74,Yes,Email,Search
L100590,2026-05-03 1:09:45,Delhi,Telangana,Hoodies for Reselling,Garments,Corporate Wear,204,23525,Retailer,84,Warm,Within Week,Rs. 18525 - 23525,OEM Supply,87,No,WhatsApp,ASTBuy
L100591,2026-05-08 5:09:45,Ahmedabad,Telangana,Organic Fertilizers,Agriculture,Seeds,190,15618,Wholesaler,79,Warm,Within Month,Rs. 10618 - 15618,Sample,63,Yes,Call,Recommendation
L100592,2026-05-06 11:09:45,Chennai,Haryana,Bulk Cotton T-Shirts,Garments,Corporate Wear,440,285756,Retailer,57,Cold,Within Month,Rs. 280756 - 285756,Reselling,96,No,Email,ASTBuy
L100593,2026-04-16 6:09:45,Delhi,Himachal Pradesh,Industrial Cleaning Chemical,Chemicals,Paint Chemical,482,348886,Retailer,65,Cold,Immediate,Rs. 343886 - 348886,Bulk Purchase,74,Yes,Email,Search
L100594,2026-04-23 4:09:45,Jaipur,Madhya Pradesh,CCTV AMC Services,Electronics,HDMI Cable,23,144954,Wholesaler,78,Warm,Immediate,Rs. 139954 - 144954,Sample,49,No,Email,Search
L100595,2026-04-24 23:09:45,Mumbai,Kerala,CCTV AMC Services,Electronics,Fiber Optic Cable,291,438860,Retailer,84,Warm,Immediate,Rs. 433860 - 438860,Sample,33,Yes,Call,Search
L100596,2026-05-04 5:09:45,Noida,Nagaland,Bulk Cotton T-Shirts,Garments,Uniforms,112,334967,Wholesaler,63,Cold,Within Week,Rs. 329967 - 334967,Bulk Purchase,49,Yes,WhatsApp,Search
L100597,2026-05-06 17:09:45,Noida,Sikkim,Travel Organizer Bag,Leather,Organizer Bag,290,165934,Wholesaler,66,Warm,Immediate,Rs. 160934 - 165934,Bulk Purchase,47,No,Email,Recommendation
L100598,2026-04-17 8:09:45,Bengaluru,Tamil Nadu,Reception Desk Requirement,Furniture,Office Chair,182,303903,Manufacturer,63,Cold,Immediate,Rs. 298903 - 303903,Bulk Purchase,14,No,Call,ASTBuy
L100599,2026-04-30 3:09:45,Bengaluru,Mizoram,Plastic Packaging Pouch,Packaging,Plastic Pouch,416,358073,Distributor,90,Hot,Immediate,Rs. 353073 - 358073,Sample,75,Yes,WhatsApp,ASTBuy
L100600,2026-05-06 19:09:45,Ludhiana,Tamil Nadu,Organic Fertilizers,Agriculture,Pesticides,473,60949,Wholesaler,73,Warm,Within Week,Rs. 55949 - 60949,OEM Supply,85,No,WhatsApp,Recommendation
L100601,2026-05-07 23:09:45,Jaipur,Sikkim,Bulk Cotton T-Shirts,Garments,Corporate Wear,323,188658,Manufacturer,95,Hot,Within Month,Rs. 183658 - 188658,Reselling,53,Yes,Call,Search
L100602,2026-04-18 10:09:45,Ludhiana,Karnataka,Reception Desk Requirement,Furniture,Wooden Table,280,98101,Manufacturer,88,Hot,Immediate,Rs. 93101 - 98101,OEM Supply,70,Yes,WhatsApp,Search
L100603,2026-05-04 18:09:45,Bengaluru,Meghalaya,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,206,157877,Retailer,42,Cold,Within Month,Rs. 152877 - 157877,OEM Supply,64,No,Email,Recommendation
L100604,2026-04-14 23:09:45,Bengaluru,Tripura,School Uniform Supplier,Garments,Uniforms,473,158091,Wholesaler,96,Hot,Within Week,Rs. 153091 - 158091,Bulk Purchase,26,No,Call,Direct
L100605,2026-04-16 15:09:45,Ahmedabad,Assam,Wooden Sofa Set,Furniture,Wooden Table,235,208114,Wholesaler,50,Cold,Within Week,Rs. 203114 - 208114,Bulk Purchase,48,No,Call,ASTBuy
L100606,2026-04-21 1:09:45,Surat,Mizoram,Semi Automatic Lathe Machine,Machinery,Juice Machine,47,380154,Retailer,55,Cold,Immediate,Rs. 375154 - 380154,OEM Supply,30,No,Call,Recommendation
L100607,2026-05-04 9:09:45,Mumbai,Nagaland,Custom Printed Labels,Packaging,Labels,343,197785,Manufacturer,93,Hot,Within Week,Rs. 192785 - 197785,Bulk Purchase,50,Yes,WhatsApp,Search
L100608,2026-04-19 17:09:45,Delhi,Telangana,Reception Desk Requirement,Furniture,Modular Desk,274,38068,Wholesaler,62,Cold,Within Week,Rs. 33068 - 38068,Bulk Purchase,40,No,WhatsApp,Search
L100609,2026-04-23 10:09:45,Gurugram,Assam,Hoodies for Reselling,Garments,Hoodies,469,41011,Retailer,81,Warm,Immediate,Rs. 36011 - 41011,Bulk Purchase,48,No,Call,Search
L100610,2026-04-24 5:09:45,Delhi,Assam,Custom Printed Labels,Packaging,Labels,78,149903,Distributor,59,Cold,Immediate,Rs. 144903 - 149903,OEM Supply,32,Yes,WhatsApp,Direct
L100611,2026-04-27 11:09:45,Delhi,Tripura,Hybrid Seeds Requirement,Agriculture,Seeds,352,384630,Wholesaler,46,Cold,Within Week,Rs. 379630 - 384630,Reselling,26,No,Email,Recommendation
L100612,2026-05-03 17:09:45,Mumbai,Karnataka,Hoodies for Reselling,Garments,Kids Wear,217,404914,Manufacturer,43,Cold,Immediate,Rs. 399914 - 404914,Reselling,70,No,Email,Search
L100613,2026-05-11 8:09:45,Ahmedabad,Madhya Pradesh,CCTV AMC Services,Electronics,HDMI Cable,273,398754,Retailer,64,Cold,Within Month,Rs. 393754 - 398754,Reselling,100,No,Call,Recommendation
L100614,2026-04-25 2:09:45,Surat,Bihar,Custom Printed Labels,Packaging,Corrugated Box,145,21389,Retailer,47,Cold,Within Month,Rs. 16389 - 21389,Reselling,42,No,WhatsApp,Search
L100615,2026-04-25 16:09:45,Surat,West Bengal,Corporate Polo T-Shirts,Garments,Hoodies,92,154242,Distributor,62,Cold,Immediate,Rs. 149242 - 154242,Sample,86,Yes,WhatsApp,Direct
L100616,2026-05-08 13:09:45,Ludhiana,West Bengal,Corrugated Shipping Boxes,Packaging,Labels,44,280986,Manufacturer,46,Cold,Immediate,Rs. 275986 - 280986,Reselling,54,No,Email,ASTBuy
L100617,2026-04-17 12:09:45,Mumbai,Goa,Organic Fertilizers,Agriculture,Seeds,168,195952,Manufacturer,42,Cold,Immediate,Rs. 190952 - 195952,Sample,53,No,WhatsApp,Recommendation
L100618,2026-04-26 6:09:45,Mumbai,West Bengal,Corporate Polo T-Shirts,Garments,Uniforms,370,342805,Wholesaler,87,Hot,Within Month,Rs. 337805 - 342805,Reselling,48,Yes,Email,Direct
L100619,2026-04-15 8:09:45,Ahmedabad,Tripura,Paint Chemical Supplier,Chemicals,Paint Chemical,111,399335,Distributor,67,Warm,Immediate,Rs. 394335 - 399335,Sample,87,No,Call,Search
L100620,2026-05-09 5:09:45,Noida,Uttarakhand,Reception Desk Requirement,Furniture,Office Chair,107,10314,Distributor,90,Hot,Immediate,Rs. 5314 - 10314,OEM Supply,86,No,Call,ASTBuy
L100621,2026-04-18 18:09:45,Ludhiana,Bihar,Industrial Mixer Machine,Machinery,Packaging Machine,114,33908,Manufacturer,79,Warm,Immediate,Rs. 28908 - 33908,Reselling,79,No,WhatsApp,Direct
L100622,2026-04-23 11:09:45,Gurugram,Arunachal Pradesh,Paint Chemical Supplier,Chemicals,Cleaning Chemical,178,431794,Wholesaler,68,Warm,Immediate,Rs. 426794 - 431794,OEM Supply,42,No,Call,Direct
L100623,2026-05-02 7:09:45,Surat,Sikkim,Organic Fertilizers,Agriculture,Pesticides,107,392673,Manufacturer,73,Warm,Immediate,Rs. 387673 - 392673,OEM Supply,13,Yes,Email,ASTBuy
L100624,2026-05-02 15:09:45,Bengaluru,Uttar Pradesh,Paint Chemical Supplier,Chemicals,Paint Chemical,213,401548,Manufacturer,41,Cold,Within Week,Rs. 396548 - 401548,Bulk Purchase,58,Yes,WhatsApp,Direct
L100625,2026-05-07 23:09:45,Jaipur,Chhattisgarh,Wireless CCTV Camera,Electronics,Wireless CCTV,109,58503,Manufacturer,76,Warm,Immediate,Rs. 53503 - 58503,Reselling,37,No,Email,Search
L100626,2026-04-17 17:09:45,Surat,West Bengal,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,55,348750,Manufacturer,96,Hot,Within Week,Rs. 343750 - 348750,Bulk Purchase,61,No,WhatsApp,Search
L100627,2026-04-30 11:09:45,Ludhiana,Mizoram,Organic Fertilizers,Agriculture,Fertilizers,205,151708,Wholesaler,40,Cold,Within Week,Rs. 146708 - 151708,Sample,59,No,WhatsApp,Recommendation
L100628,2026-05-11 7:09:45,Chennai,Manipur,Sugarcane Juice Machine,Machinery,Packaging Machine,71,320161,Manufacturer,79,Warm,Within Week,Rs. 315161 - 320161,Sample,51,Yes,Call,Recommendation
L100629,2026-04-28 3:09:45,Bengaluru,Uttar Pradesh,HDMI Cable Requirement,Electronics,Fiber Optic Cable,381,315776,Wholesaler,96,Hot,Within Week,Rs. 310776 - 315776,Bulk Purchase,68,No,Email,ASTBuy
L100630,2026-05-13 10:09:45,Gurugram,Meghalaya,Travel Organizer Bag,Leather,Card Holder,166,70046,Manufacturer,58,Cold,Immediate,Rs. 65046 - 70046,OEM Supply,41,No,Call,ASTBuy
L100631,2026-05-07 22:09:45,Gurugram,Uttarakhand,Drip Irrigation Setup,Agriculture,Seeds,429,174175,Manufacturer,95,Hot,Within Month,Rs. 169175 - 174175,Sample,10,Yes,Email,Recommendation
L100632,2026-04-21 19:09:45,Mumbai,Uttarakhand,Organic Fertilizers,Agriculture,Drip Irrigation,401,219175,Retailer,56,Cold,Within Month,Rs. 214175 - 219175,OEM Supply,71,Yes,WhatsApp,Recommendation
L100633,2026-04-25 23:09:45,Jaipur,Odisha,Hoodies for Reselling,Garments,Corporate Wear,367,486719,Retailer,72,Warm,Within Week,Rs. 481719 - 486719,Sample,28,No,Email,Direct
L100634,2026-04-24 3:09:45,Gurugram,Meghalaya,Card Holder & Cases,Leather,Organizer Bag,337,178671,Distributor,49,Cold,Within Month,Rs. 173671 - 178671,Sample,52,Yes,WhatsApp,Recommendation
L100635,2026-04-25 12:09:45,Noida,Maharashtra,Industrial Mixer Machine,Machinery,Lathe Machine,152,361836,Distributor,68,Warm,Immediate,Rs. 356836 - 361836,Sample,27,Yes,Email,Search
L100636,2026-05-07 23:09:45,Chennai,Andhra Pradesh,Corporate Polo T-Shirts,Garments,Uniforms,289,190671,Distributor,85,Warm,Immediate,Rs. 185671 - 190671,OEM Supply,66,No,Call,ASTBuy
L100637,2026-05-13 13:09:45,Gurugram,Assam,Leather Wallet for Corporate Gifting,Leather,Laptop Sleeve,440,201945,Distributor,56,Cold,Within Week,Rs. 196945 - 201945,Bulk Purchase,84,Yes,WhatsApp,Search
L100638,2026-04-19 16:09:45,Bengaluru,Uttar Pradesh,Plastic Packaging Pouch,Packaging,Shipping Box,461,89843,Distributor,62,Cold,Within Week,Rs. 84843 - 89843,Reselling,58,No,Email,ASTBuy
L100639,2026-05-11 23:09:45,Surat,Manipur,Hybrid Seeds Requirement,Agriculture,Fertilizers,460,199662,Wholesaler,40,Cold,Within Week,Rs. 194662 - 199662,Reselling,36,Yes,Call,Search
L100640,2026-05-14 5:09:45,Bengaluru,Tamil Nadu,Fiber Optic Cable Supplier,Electronics,HDMI Cable,256,241316,Wholesaler,76,Warm,Within Month,Rs. 236316 - 241316,Bulk Purchase,56,Yes,WhatsApp,Direct
L100641,2026-04-21 19:09:45,Mumbai,Himachal Pradesh,Industrial Cleaning Chemical,Chemicals,Paint Chemical,139,290580,Retailer,74,Warm,Within Month,Rs. 285580 - 290580,OEM Supply,82,Yes,Call,Search
L100642,2026-04-18 18:09:45,Noida,Tripura,Travel Organizer Bag,Leather,Wallet,354,376613,Distributor,69,Warm,Immediate,Rs. 371613 - 376613,Sample,34,Yes,Call,Search
L100643,2026-04-24 22:09:45,Mumbai,Manipur,School Uniform Supplier,Garments,Uniforms,125,307563,Retailer,88,Hot,Within Week,Rs. 302563 - 307563,Reselling,91,Yes,Call,Recommendation
L100644,2026-05-05 13:09:45,Chennai,Jharkhand,HDMI Cable Requirement,Electronics,Wireless CCTV,244,103992,Manufacturer,46,Cold,Within Week,Rs. 98992 - 103992,Reselling,82,Yes,Email,Recommendation
L100645,2026-04-25 6:09:45,Delhi,Manipur,Wireless CCTV Camera,Electronics,Wireless CCTV,302,422953,Distributor,80,Warm,Within Week,Rs. 417953 - 422953,OEM Supply,86,No,WhatsApp,ASTBuy
L100646,2026-04-22 1:09:45,Gurugram,Telangana,Paint Chemical Supplier,Chemicals,Paint Chemical,264,149269,Distributor,81,Warm,Immediate,Rs. 144269 - 149269,Reselling,96,No,Email,Recommendation
L100647,2026-04-24 16:09:45,Ludhiana,Bihar,CCTV AMC Services,Electronics,HDMI Cable,4,167856,Wholesaler,97,Hot,Within Month,Rs. 162856 - 167856,Bulk Purchase,18,No,Email,Search
L100648,2026-05-06 11:09:45,Mumbai,Odisha,Fiber Optic Cable Supplier,Electronics,Wireless CCTV,327,360664,Wholesaler,74,Warm,Within Month,Rs. 355664 - 360664,Bulk Purchase,49,No,WhatsApp,Recommendation
L100649,2026-05-06 13:09:45,Jaipur,Kerala,Wireless CCTV Camera,Electronics,Fiber Optic Cable,293,352762,Wholesaler,49,Cold,Immediate,Rs. 347762 - 352762,Bulk Purchase,88,Yes,WhatsApp,Recommendation
L100650,2026-05-01 19:09:45,Surat,Kerala,Corrugated Shipping Boxes,Packaging,Plastic Pouch,478,138311,Wholesaler,70,Warm,Within Month,Rs. 133311 - 138311,Reselling,52,No,Email,Search
L100651,2026-04-27 12:09:45,Delhi,Kerala,Hybrid Seeds Requirement,Agriculture,Pesticides,289,206829,Manufacturer,88,Hot,Immediate,Rs. 201829 - 206829,Reselling,92,Yes,WhatsApp,Search
L100652,2026-04-28 19:09:45,Delhi,Assam,School Uniform Supplier,Garments,Uniforms,339,376242,Distributor,56,Cold,Immediate,Rs. 371242 - 376242,OEM Supply,58,No,Email,ASTBuy
L100653,2026-04-24 6:09:45,Chennai,Punjab,Industrial Mixer Machine,Machinery,Mixer Machine,55,39521,Manufacturer,55,Cold,Immediate,Rs. 34521 - 39521,Sample,94,No,Email,Recommendation
L100654,2026-05-02 23:09:45,Bengaluru,Kerala,Semi Automatic Lathe Machine,Machinery,Lathe Machine,31,53683,Distributor,43,Cold,Within Week,Rs. 48683 - 53683,OEM Supply,46,Yes,WhatsApp,ASTBuy
L100655,2026-05-01 23:09:45,Chennai,Maharashtra,CCTV AMC Services,Electronics,Fiber Optic Cable,423,80072,Wholesaler,95,Hot,Immediate,Rs. 75072 - 80072,Sample,66,Yes,WhatsApp,Search
L100656,2026-04-14 21:09:45,Surat,Tripura,Modular Workstation Table,Furniture,Office Chair,396,404152,Distributor,44,Cold,Within Month,Rs. 399152 - 404152,OEM Supply,37,Yes,WhatsApp,Recommendation
L100657,2026-05-03 16:09:45,Noida,Karnataka,Industrial Mixer Machine,Machinery,Mixer Machine,171,104825,Retailer,83,Warm,Within Month,Rs. 99825 - 104825,Bulk Purchase,25,No,WhatsApp,Recommendation
L100658,2026-04-20 14:09:45,Jaipur,Uttar Pradesh,Drip Irrigation Setup,Agriculture,Seeds,31,479165,Retailer,72,Warm,Immediate,Rs. 474165 - 479165,Reselling,78,No,WhatsApp,Search
L100659,2026-05-07 23:09:45,Bengaluru,Uttarakhand,HDMI Cable Requirement,Electronics,CCTV Camera,499,293205,Retailer,89,Hot,Immediate,Rs. 288205 - 293205,OEM Supply,88,Yes,Call,Recommendation
L100660,2026-04-30 15:09:45,Mumbai,Maharashtra,Reception Desk Requirement,Furniture,Modular Desk,456,462156,Wholesaler,87,Hot,Immediate,Rs. 457156 - 462156,Reselling,68,No,Call,Recommendation
L100661,2026-05-08 7:09:45,Noida,Meghalaya,Reception Desk Requirement,Furniture,Office Chair,10,4976,Wholesaler,54,Cold,Immediate,Rs. 100 - 4976,Reselling,78,No,Email,ASTBuy
L100662,2026-05-01 14:09:45,Ahmedabad,Manipur,Industrial Solvents Requirement,Chemicals,Paint Chemical,79,99510,Retailer,89,Hot,Immediate,Rs. 94510 - 99510,Sample,78,Yes,Call,Search
L100663,2026-05-01 19:09:45,Ahmedabad,Chhattisgarh,Fiber Optic Cable Supplier,Electronics,Fiber Optic Cable,476,121140,Manufacturer,82,Warm,Immediate,Rs. 116140 - 121140,Reselling,39,Yes,WhatsApp,Direct
L100664,2026-05-05 20:09:45,Jaipur,Tripura,PU Leather Passport Cover Holder,Leather,Card Holder,428,497532,Retailer,64,Cold,Immediate,Rs. 492532 - 497532,OEM Supply,66,No,Call,ASTBuy
L100665,2026-04-22 17:09:45,Mumbai,Karnataka,Corrugated Shipping Boxes,Packaging,Corrugated Box,497,92301,Wholesaler,72,Warm,Within Month,Rs. 87301 - 92301,Bulk Purchase,25,No,Email,Search
L100666,2026-04-24 8:09:45,Noida,Manipur,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,108,48100,Retailer,91,Hot,Within Week,Rs. 43100 - 48100,OEM Supply,12,Yes,WhatsApp,Recommendation
L100667,2026-04-26 5:09:45,Noida,West Bengal,Custom Printed Labels,Packaging,Corrugated Box,185,496335,Wholesaler,59,Cold,Within Month,Rs. 491335 - 496335,Sample,93,No,WhatsApp,Direct
L100668,2026-05-14 8:09:45,Ahmedabad,Odisha,Office Chair Supplier,Furniture,Sofa,73,444789,Wholesaler,55,Cold,Immediate,Rs. 439789 - 444789,Bulk Purchase,98,No,Call,Direct
L100669,2026-05-07 9:09:45,Ahmedabad,Karnataka,Industrial Mixer Machine,Machinery,Lathe Machine,317,218014,Wholesaler,92,Hot,Immediate,Rs. 213014 - 218014,Bulk Purchase,56,Yes,Call,Direct
L100670,2026-05-03 10:09:45,Chennai,Kerala,Hybrid Seeds Requirement,Agriculture,Fertilizers,207,328343,Distributor,63,Cold,Within Month,Rs. 323343 - 328343,Sample,13,No,Call,Recommendation
L100671,2026-04-22 8:09:45,Ahmedabad,Goa,Hoodies for Reselling,Garments,Uniforms,24,283340,Wholesaler,64,Cold,Within Week,Rs. 278340 - 283340,Sample,11,No,Call,Direct
L100672,2026-04-21 20:09:45,Ludhiana,Goa,Corrugated Shipping Boxes,Packaging,Corrugated Box,496,249898,Wholesaler,69,Warm,Within Month,Rs. 244898 - 249898,Sample,49,No,WhatsApp,Search
L100673,2026-04-24 8:09:45,Ludhiana,Meghalaya,Leather Wallet for Corporate Gifting,Leather,Organizer Bag,490,322208,Wholesaler,82,Warm,Within Week,Rs. 317208 - 322208,Bulk Purchase,38,Yes,Call,ASTBuy
L100674,2026-05-05 2:09:45,Noida,Chhattisgarh,CCTV AMC Services,Electronics,CCTV Camera,145,465500,Wholesaler,79,Warm,Immediate,Rs. 460500 - 465500,Reselling,52,No,Email,Search
L100675,2026-05-13 6:09:45,Jaipur,Tripura,Card Holder & Cases,Leather,Organizer Bag,192,347160,Retailer,49,Cold,Within Week,Rs. 342160 - 347160,Bulk Purchase,33,Yes,Call,Direct
L100676,2026-04-30 1:09:45,Gurugram,Chhattisgarh,Semi Automatic Lathe Machine,Machinery,Juice Machine,166,6640,Manufacturer,76,Warm,Within Week,Rs. 1640 - 6640,OEM Supply,37,No,Email,Search
L100677,2026-04-30 8:09:45,Surat,Maharashtra,Drip Irrigation Setup,Agriculture,Seeds,144,344150,Wholesaler,89,Hot,Within Week,Rs. 339150 - 344150,Reselling,53,No,Email,Recommendation
L100678,2026-05-13 15:09:45,Bengaluru,Assam,Fiber Optic Cable Supplier,Electronics,Fiber Optic Cable,33,410469,Wholesaler,63,Cold,Immediate,Rs. 405469 - 410469,Sample,39,No,Call,Direct
L100679,2026-05-11 5:09:45,Bengaluru,Haryana,Wooden Sofa Set,Furniture,Wooden Table,158,237774,Wholesaler,67,Warm,Within Week,Rs. 232774 - 237774,OEM Supply,75,Yes,Call,ASTBuy
L100680,2026-04-22 2:09:45,Bengaluru,Meghalaya,Corporate Polo T-Shirts,Garments,Uniforms,270,315563,Retailer,89,Hot,Immediate,Rs. 310563 - 315563,Reselling,79,Yes,Email,ASTBuy
L100681,2026-04-18 8:09:45,Gurugram,Uttar Pradesh,Industrial Cleaning Chemical,Chemicals,Industrial Solvents,349,87340,Wholesaler,80,Warm,Within Week,Rs. 82340 - 87340,OEM Supply,35,No,Call,Recommendation
L100682,2026-05-01 22:09:45,Delhi,Odisha,Reception Desk Requirement,Furniture,Modular Desk,458,250347,Retailer,69,Warm,Immediate,Rs. 245347 - 250347,Reselling,100,No,Call,Direct
L100683,2026-05-04 9:09:45,Jaipur,Kerala,School Uniform Supplier,Garments,Kids Wear,74,252646,Wholesaler,92,Hot,Immediate,Rs. 247646 - 252646,OEM Supply,60,Yes,Call,Search
L100684,2026-04-19 18:09:45,Ahmedabad,Jharkhand,Fiber Optic Cable Supplier,Electronics,HDMI Cable,72,468499,Wholesaler,65,Cold,Immediate,Rs. 463499 - 468499,OEM Supply,28,No,WhatsApp,Direct
L100685,2026-04-24 15:09:45,Gurugram,Uttarakhand,Fiber Optic Cable Supplier,Electronics,Adapters,269,54298,Manufacturer,89,Hot,Within Week,Rs. 49298 - 54298,Reselling,25,No,Call,Direct
L100686,2026-04-18 0:09:45,Ludhiana,Tripura,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,196,439841,Manufacturer,97,Hot,Immediate,Rs. 434841 - 439841,Bulk Purchase,100,No,WhatsApp,ASTBuy
