event_id,timestamp,seller_id,company_name,persona_type,service_name,city,event_type,event_source,event_value,metadata
E124088,2026-05-07 6:59:46,64000012,Magar-Basak,Premium Stable Seller,Mini Dynamic Catalog (Annual),Gurugram,lead_received,notification_engine,12,"{'intent_score': 45, 'category': 'Industrial', 'source': 'Direct'}"
E124089,2026-05-09 3:50:55,64000988,"Sahota, Dewan and Bassi",Power Seller,Mini Dynamic Catalog (Annual),Mumbai,notification_opened,seller_portal,51,{'channel': 'WhatsApp'}
E124090,2026-05-09 5:17:24,64000507,"Cherian, Dara and Chaudry",Churning Seller,IM Leader Pro,Gurugram,sales_call,notification_engine,50,"{'call_duration_mins': 22, 'call_outcome': 'No Response'}"
E124091,2026-04-25 12:03:31,64000925,"Chana, Char and Suri",Premium Stable Seller,IM Leader Pro,Ludhiana,response_sent,buyer_platform,97,"{'response_time_mins': 12, 'platform': 'App'}"
E124092,2026-05-08 21:57:16,64000812,Talwar and Sons,Power Seller,IM IL,Jaipur,lead_consumed,buyer_platform,19,{'platform': 'Desktop'}
E124093,2026-04-20 7:05:41,64000123,"Subramanian, Shah and Loke",Free Active Seller,Free,Noida,response_sent,crm_system,91,"{'response_time_mins': 56, 'platform': 'Desktop'}"
E124094,2026-05-09 21:10:00,64000730,Balay-Mall,Lazy Seller,Mini Dynamic Catalog (Monthly),Mumbai,renewal_warning,crm_system,6,"{'risk_score': 89, 'reason': 'Low Login Activity'}"
E124095,2026-05-01 1:24:51,64000781,Balakrishnan Inc,New Seller,IM IL,Noida,lead_consumed,notification_engine,7,{'platform': 'Desktop'}
E124096,2026-05-09 16:12:01,64000878,Lata and Sons,Churning Seller,Mini Dynamic Catalog (Annual),Delhi,lead_received,notification_engine,32,"{'intent_score': 66, 'category': 'Electronics', 'source': 'ASTBuy'}"
E124097,2026-04-25 16:16:53,64000500,Wadhwa-Buch,New Seller,IM Star Pro,Mumbai,quotation_sent,notification_engine,35,{'quotation_value': 151640}
E124098,2026-05-03 4:35:29,64000853,"Solanki, Setty and Chanda",Power Seller,Mini Dynamic Catalog (Annual),Gurugram,quotation_sent,crm_system,9,{'quotation_value': 71136}
E124099,2026-04-24 3:55:12,64000161,Thaker-Doctor,Premium Stable Seller,Mini Dynamic Catalog (Annual),Surat,quotation_sent,buyer_platform,79,{'quotation_value': 203111}
E124100,2026-04-24 7:32:58,64000916,Chakrabarti-Baral,Churning Seller,Mini Dynamic Catalog (Annual),Surat,support_ticket,seller_portal,14,"{'ticket_type': 'Technical', 'priority': 'High'}"
E124101,2026-05-02 18:42:22,64000793,"Bath, Chad and Swaminathan",Power Seller,IM Leader Pro,Ahmedabad,response_sent,crm_system,17,"{'response_time_mins': 24, 'platform': 'App'}"
E124102,2026-05-06 18:17:23,64000230,Kadakia-Shetty,Premium Stable Seller,Maximiser Pro,Chennai,product_added,seller_portal,100,{'products_added': 4}
E124103,2026-05-05 1:33:17,64000012,Magar-Basak,Premium Stable Seller,Mini Dynamic Catalog (Annual),Gurugram,response_sent,crm_system,5,"{'response_time_mins': 34, 'platform': 'App'}"
E124104,2026-04-30 13:37:16,64000444,Sabharwal Group,Free Active Seller,Free,Chennai,notification_opened,buyer_platform,6,{'channel': 'Email'}
E124105,2026-05-08 17:54:25,64000097,Lala Group,Free Active Seller,Free,Bengaluru,response_sent,buyer_platform,40,"{'response_time_mins': 13, 'platform': 'Mobile Site'}"
E124106,2026-05-06 3:50:49,64000696,Sarin and Sons,Churning Seller,IM Leader Pro,Ahmedabad,support_ticket,buyer_platform,92,"{'ticket_type': 'Technical', 'priority': 'Medium'}"
E124107,2026-04-30 6:44:08,64000649,Dhillon and Sons,Free Active Seller,Free,Bengaluru,catalog_updated,notification_engine,94,{'products_updated': 4}
E124108,2026-04-24 5:15:39,64000109,Bhatia-Virk,Lazy Seller,Free,Mumbai,renewal_warning,notification_engine,28,"{'risk_score': 96, 'reason': 'Low Engagement'}"
E124109,2026-05-02 15:04:52,64000631,Arya-Sampath,Power Seller,IM Star Pro,Ahmedabad,quotation_sent,buyer_platform,81,{'quotation_value': 65168}
E124110,2026-04-19 20:28:52,64000024,Gulati-Samra,Premium Stable Seller,IM Star Pro,Jaipur,login,notification_engine,32,{'platform': 'Mobile Site'}
E124111,2026-05-07 7:32:11,64000262,"Bhalla, Rattan and Bumb",Free Active Seller,Free,Mumbai,sales_call,crm_system,86,"{'call_duration_mins': 20, 'call_outcome': 'Positive'}"
E124112,2026-04-28 16:44:51,64000285,Das Group,Premium Stable Seller,IM Star Pro,Delhi,lead_consumed,buyer_platform,42,{'platform': 'Mobile Site'}
E124113,2026-04-26 6:51:57,64000890,Baria-Agrawal,Lazy Seller,IM IL,Surat,hot_lead_missed,buyer_platform,23,"{'intent_score': 98, 'penalty_score': 17}"
E124114,2026-05-12 0:47:22,64000268,Handa-Saha,Premium Stable Seller,Trustseal Pro,Ludhiana,catalog_updated,crm_system,86,{'products_updated': 1}
E124115,2026-05-06 4:16:14,64000330,"Varty, Virk and Desai",Lazy Seller,IM Star Pro,Bengaluru,lead_received,crm_system,15,"{'intent_score': 54, 'category': 'Industrial', 'source': 'Direct'}"
E124116,2026-04-21 21:31:49,64000829,"Khalsa, Wali and Dasgupta",Premium Stable Seller,IM Leader Pro,Surat,quotation_sent,crm_system,97,{'quotation_value': 146008}
E124117,2026-04-26 11:07:07,64000790,Krishnan-Chandra,New Seller,IM Leader Pro,Mumbai,sales_call,notification_engine,17,"{'call_duration_mins': 9, 'call_outcome': 'Neutral'}"
E124118,2026-05-07 4:25:17,64000698,Ram-Bhargava,Lazy Seller,Mini Dynamic Catalog (Monthly),Surat,notification_opened,seller_portal,22,{'channel': 'WhatsApp'}
E124119,2026-05-08 0:38:58,64000574,"Banik, Behl and Sami",Lazy Seller,IM IL,Gurugram,hot_lead_missed,buyer_platform,26,"{'intent_score': 95, 'penalty_score': 20}"
E124120,2026-04-24 7:02:00,64000792,Bhat and Sons,New Seller,IM IL,Mumbai,login,seller_portal,49,{'platform': 'Desktop'}
E124121,2026-05-10 22:25:44,64000052,Sarraf-Bali,Power Seller,Mini Dynamic Catalog (Monthly),Mumbai,quotation_sent,notification_engine,52,{'quotation_value': 133437}
E124122,2026-04-17 7:20:22,64000073,"Krishnan, Bhasin and Bora",Premium Stable Seller,Maximiser Pro,Bengaluru,response_sent,seller_portal,63,"{'response_time_mins': 11, 'platform': 'Desktop'}"
E124123,2026-04-30 4:19:05,64000033,"Kanda, Devan and Salvi",Free Active Seller,Free,Gurugram,lead_received,buyer_platform,73,"{'intent_score': 63, 'category': 'Garments', 'source': 'ASTBuy'}"
E124124,2026-04-20 17:39:42,64000300,Borah Inc,Lazy Seller,Mini Dynamic Catalog (Annual),Delhi,quotation_sent,notification_engine,89,{'quotation_value': 187473}
E124125,2026-05-05 15:57:48,64000607,"Edwin, Viswanathan and Krishnan",Lazy Seller,Mini Dynamic Catalog (Monthly),Noida,renewal_warning,buyer_platform,79,"{'risk_score': 76, 'reason': 'High Response Delay'}"
E124126,2026-05-13 13:20:11,64000353,Kothari-Loyal,Free Active Seller,Free,Ludhiana,login,buyer_platform,88,{'platform': 'Mobile Site'}
E124127,2026-04-18 16:55:21,64000745,Bhatti and Sons,Lazy Seller,Trustseal Pro,Gurugram,hot_lead_missed,buyer_platform,49,"{'intent_score': 91, 'penalty_score': 16}"
E124128,2026-04-15 10:31:50,64000548,Sidhu LLC,Lazy Seller,IM Leader Pro,Bengaluru,lead_received,buyer_platform,71,"{'intent_score': 65, 'category': 'Machinery', 'source': 'ASTBuy'}"
E124129,2026-05-06 12:28:07,64000181,Sarin-Madan,Power Seller,Mini Dynamic Catalog (Monthly),Ludhiana,lead_received,crm_system,60,"{'intent_score': 58, 'category': 'Industrial', 'source': 'BizFeed'}"
E124130,2026-05-10 4:03:41,64000874,"Sheth, Baral and Badami",Lazy Seller,Trustseal Pro,Chennai,hot_lead_missed,notification_engine,11,"{'intent_score': 89, 'penalty_score': 6}"
E124131,2026-04-20 23:41:03,64000803,Rana PLC,Churning Seller,IM IL,Ahmedabad,support_ticket,buyer_platform,87,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E124132,2026-04-30 13:19:54,64000088,"Badal, Hari and Venkataraman",New Seller,Free,Surat,catalog_updated,buyer_platform,81,{'products_updated': 3}
E124133,2026-04-20 5:41:16,64000044,"Tank, Date and Kalla",Power Seller,Maximiser Pro,Surat,login,buyer_platform,90,{'platform': 'Mobile Site'}
E124134,2026-04-16 12:17:04,64000493,Shanker Inc,Churning Seller,IM IL,Chennai,lead_received,buyer_platform,31,"{'intent_score': 97, 'category': 'Electronics', 'source': 'ASTBuy'}"
E124135,2026-05-11 19:20:33,64000960,Chhabra PLC,Premium Stable Seller,Mini Dynamic Catalog (Annual),Ludhiana,hot_lead_missed,seller_portal,35,"{'intent_score': 90, 'penalty_score': 12}"
E124136,2026-04-16 11:47:49,64000330,"Varty, Virk and Desai",Lazy Seller,IM Star Pro,Bengaluru,hot_lead_missed,seller_portal,97,"{'intent_score': 92, 'penalty_score': 15}"
E124137,2026-04-27 11:47:29,64000622,"Virk, Dara and Seth",Power Seller,IM IL,Ludhiana,lead_received,buyer_platform,9,"{'intent_score': 63, 'category': 'Machinery', 'source': 'ASTBuy'}"
E124138,2026-04-29 9:40:17,64000321,Hans-Rajagopal,Churning Seller,IM Star Pro,Mumbai,hot_lead_missed,seller_portal,13,"{'intent_score': 93, 'penalty_score': 19}"
E124139,2026-04-19 17:34:26,64000476,Balay Ltd,Lazy Seller,IM Star Pro,Mumbai,notification_opened,buyer_platform,69,{'channel': 'Email'}
E124140,2026-05-08 21:58:32,64000021,"Walla, Wagle and Sarraf",Churning Seller,Maximiser Pro,Noida,response_sent,notification_engine,74,"{'response_time_mins': 5, 'platform': 'App'}"
E124141,2026-04-28 19:18:47,64000688,"Mani, Kakar and Boase",Premium Stable Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,response_sent,seller_portal,19,"{'response_time_mins': 44, 'platform': 'Mobile Site'}"
E124142,2026-04-29 16:02:11,64000001,"Reddy, Lanka and Dara",Lazy Seller,IM Star Pro,Ahmedabad,support_ticket,seller_portal,75,"{'ticket_type': 'Billing', 'priority': 'Low'}"
E124143,2026-05-07 16:48:01,64000546,Khalsa-Iyengar,Power Seller,IM IL,Ahmedabad,response_sent,crm_system,47,"{'response_time_mins': 24, 'platform': 'Mobile Site'}"
E124144,2026-05-07 8:24:32,64000475,Subramanian LLC,Churning Seller,Mini Dynamic Catalog (Monthly),Noida,lead_received,seller_portal,82,"{'intent_score': 86, 'category': 'Industrial', 'source': 'ASTBuy'}"
E124145,2026-04-17 8:42:01,64000037,Dubey-Apte,Power Seller,Mini Dynamic Catalog (Annual),Noida,product_added,crm_system,94,{'products_added': 3}
E124146,2026-05-14 2:01:46,64000999,Comar LLC,Free Active Seller,Free,Mumbai,login,buyer_platform,63,{'platform': 'Desktop'}
E124147,2026-04-23 11:16:35,64000277,"Chana, Lala and Sama",Power Seller,IM Leader Pro,Chennai,lead_received,seller_portal,97,"{'intent_score': 51, 'category': 'Garments', 'source': 'Direct'}"
E124148,2026-04-24 4:04:11,64000352,Madan-Singhal,Premium Stable Seller,Trustseal Pro,Mumbai,login,crm_system,47,{'platform': 'Mobile Site'}
E124149,2026-05-04 20:06:54,64000171,"Rajagopalan, Krishnan and Dixit",Free Active Seller,Free,Chennai,login,buyer_platform,46,{'platform': 'App'}
E124150,2026-04-17 18:23:54,64000236,Bal-Khosla,New Seller,IM Star Pro,Chennai,product_added,buyer_platform,64,{'products_added': 8}
E124151,2026-04-28 22:32:57,64000300,Borah Inc,Lazy Seller,Mini Dynamic Catalog (Annual),Delhi,lead_received,notification_engine,27,"{'intent_score': 49, 'category': 'Machinery', 'source': 'BizFeed'}"
E124152,2026-04-20 23:29:12,64000065,"Kannan, Sur and Kota",Churning Seller,IM IL,Ahmedabad,login,buyer_platform,98,{'platform': 'Desktop'}
E124153,2026-05-12 23:20:55,64000721,Tiwari Group,Premium Stable Seller,Mini Dynamic Catalog (Annual),Bengaluru,notification_opened,buyer_platform,91,{'channel': 'Push'}
E124154,2026-05-08 17:05:16,64000070,"Kaul, Amble and Sagar",Lazy Seller,Mini Dynamic Catalog (Monthly),Ludhiana,hot_lead_missed,crm_system,82,"{'intent_score': 90, 'penalty_score': 15}"
E124155,2026-05-02 16:12:20,64000292,D’Alia LLC,Free Active Seller,Free,Ludhiana,login,notification_engine,67,{'platform': 'Mobile Site'}
E124156,2026-05-11 18:57:20,64000096,"Guha, Kaul and Mall",Premium Stable Seller,Trustseal Pro,Bengaluru,catalog_updated,crm_system,45,{'products_updated': 6}
E124157,2026-05-03 17:57:05,64000314,Hayer-Kaul,Power Seller,IM IL,Surat,login,notification_engine,52,{'platform': 'Desktop'}
E124158,2026-05-03 14:15:51,64000873,"Yohannan, Dhillon and Mangal",Lazy Seller,Mini Dynamic Catalog (Annual),Delhi,sales_call,crm_system,9,"{'call_duration_mins': 21, 'call_outcome': 'No Response'}"
E124159,2026-04-24 19:07:15,64000260,"Kade, Barad and Deo",Free Active Seller,Free,Ahmedabad,login,buyer_platform,74,{'platform': 'Mobile Site'}
E124160,2026-05-09 19:11:38,64000313,Cherian and Sons,Churning Seller,Trustseal Pro,Chennai,product_added,buyer_platform,68,{'products_added': 2}
E124161,2026-04-22 12:48:32,64000377,Chauhan PLC,Power Seller,IM Star Pro,Ahmedabad,login,notification_engine,91,{'platform': 'Desktop'}
E124162,2026-05-12 16:34:40,64000344,Dua LLC,Lazy Seller,Mini Dynamic Catalog (Monthly),Ludhiana,lead_consumed,buyer_platform,98,{'platform': 'Desktop'}
E124163,2026-04-15 14:27:44,64000533,Balan-Thaker,New Seller,Trustseal Pro,Ahmedabad,notification_opened,buyer_platform,87,{'channel': 'Email'}
E124164,2026-04-29 8:52:54,64000587,"Johal, Gera and Gole",Free Active Seller,Free,Gurugram,lead_received,buyer_platform,20,"{'intent_score': 83, 'category': 'Chemicals', 'source': 'ASTBuy'}"
E124165,2026-05-13 1:42:27,64000791,Sant-Aggarwal,Churning Seller,IM Leader Pro,Chennai,renewal_warning,seller_portal,20,"{'risk_score': 72, 'reason': 'Low Engagement'}"
E124166,2026-04-21 10:45:42,64000860,Sachdeva-Kaul,Free Active Seller,Free,Jaipur,quotation_sent,notification_engine,99,{'quotation_value': 12836}
E124167,2026-04-17 10:46:54,64000621,"Das, Sangha and Sandal",Premium Stable Seller,Mini Dynamic Catalog (Annual),Mumbai,response_sent,buyer_platform,35,"{'response_time_mins': 31, 'platform': 'Mobile Site'}"
E124168,2026-04-25 15:44:26,64000382,Dayal-Toor,Premium Stable Seller,Mini Dynamic Catalog (Annual),Mumbai,catalog_updated,crm_system,53,{'products_updated': 7}
E124169,2026-05-08 15:37:38,64000875,Bhardwaj-Chad,New Seller,Mini Dynamic Catalog (Annual),Mumbai,login,buyer_platform,88,{'platform': 'App'}
E124170,2026-04-22 0:45:39,64000890,Baria-Agrawal,Lazy Seller,IM IL,Surat,lead_received,notification_engine,36,"{'intent_score': 96, 'category': 'Chemicals', 'source': 'Direct'}"
E124171,2026-04-23 15:01:39,64000444,Sabharwal Group,Free Active Seller,Free,Chennai,login,buyer_platform,36,{'platform': 'Mobile Site'}
E124172,2026-05-04 19:12:44,64000362,"Dara, Bhat and Ganesh",Churning Seller,Mini Dynamic Catalog (Annual),Mumbai,support_ticket,buyer_platform,53,"{'ticket_type': 'Catalog', 'priority': 'High'}"
E124173,2026-04-24 22:56:38,64000791,Sant-Aggarwal,Churning Seller,IM Leader Pro,Chennai,hot_lead_missed,crm_system,49,"{'intent_score': 98, 'penalty_score': 10}"
E124174,2026-04-29 9:30:51,64000467,Ganesh Group,Lazy Seller,IM Leader Pro,Surat,hot_lead_missed,crm_system,45,"{'intent_score': 93, 'penalty_score': 17}"
E124175,2026-05-09 9:05:58,64000822,Saran and Sons,Churning Seller,Trustseal Pro,Noida,lead_received,notification_engine,7,"{'intent_score': 60, 'category': 'Chemicals', 'source': 'ASTBuy'}"
E124176,2026-05-01 21:48:56,64000865,Bhardwaj Group,Free Active Seller,Free,Ahmedabad,login,buyer_platform,56,{'platform': 'Mobile Site'}
E124177,2026-05-06 18:06:35,64000739,Garg-Bhatti,Lazy Seller,IM Star Pro,Surat,sales_call,buyer_platform,83,"{'call_duration_mins': 9, 'call_outcome': 'Positive'}"
E124178,2026-04-29 0:05:48,64000457,Kanda Group,Churning Seller,Maximiser Pro,Chennai,lead_received,buyer_platform,57,"{'intent_score': 92, 'category': 'Chemicals', 'source': 'BizFeed'}"
E124179,2026-05-01 11:40:58,64000881,"Acharya, Bedi and Varma",Premium Stable Seller,Mini Dynamic Catalog (Annual),Mumbai,notification_opened,buyer_platform,96,{'channel': 'Push'}
E124180,2026-04-24 3:38:03,64000487,Saini-Mand,Premium Stable Seller,Free,Gurugram,product_added,seller_portal,77,{'products_added': 7}
E124181,2026-05-11 2:40:13,64000277,"Chana, Lala and Sama",Power Seller,IM Leader Pro,Chennai,lead_received,crm_system,83,"{'intent_score': 49, 'category': 'Electronics', 'source': 'ASTBuy'}"
E124182,2026-05-12 17:10:02,64000873,"Yohannan, Dhillon and Mangal",Lazy Seller,Mini Dynamic Catalog (Annual),Delhi,renewal_warning,buyer_platform,36,"{'risk_score': 73, 'reason': 'Lead Ignored'}"
E124183,2026-05-01 16:10:51,64000433,"Halder, Arora and Batta",Power Seller,IM Leader Pro,Delhi,lead_received,notification_engine,10,"{'intent_score': 87, 'category': 'Machinery', 'source': 'BizFeed'}"
E124184,2026-04-23 6:16:33,64000740,"Lall, Sibal and Agarwal",Churning Seller,IM Leader Pro,Delhi,hot_lead_missed,crm_system,9,"{'intent_score': 87, 'penalty_score': 20}"
E124185,2026-04-28 5:13:54,64000351,"Jain, Saran and Krishnamurthy",Churning Seller,Trustseal Pro,Mumbai,lead_received,crm_system,84,"{'intent_score': 65, 'category': 'Industrial', 'source': 'BizFeed'}"
E124186,2026-05-09 4:32:04,64000695,"Bawa, Raju and Sahni",Power Seller,Mini Dynamic Catalog (Monthly),Chennai,login,buyer_platform,100,{'platform': 'Desktop'}
E124187,2026-05-02 19:25:04,64000489,Dua LLC,Lazy Seller,Mini Dynamic Catalog (Monthly),Chennai,quotation_sent,seller_portal,74,{'quotation_value': 99769}
E124188,2026-05-08 21:46:48,64000161,Thaker-Doctor,Premium Stable Seller,Mini Dynamic Catalog (Annual),Surat,quotation_sent,seller_portal,23,{'quotation_value': 108781}
E124189,2026-05-11 2:02:29,64000419,Bala-Mandal,Lazy Seller,Trustseal Pro,Gurugram,hot_lead_missed,buyer_platform,63,"{'intent_score': 98, 'penalty_score': 13}"
E124190,2026-04-20 2:04:20,64000486,Das Inc,Churning Seller,Trustseal Pro,Bengaluru,lead_received,seller_portal,53,"{'intent_score': 93, 'category': 'Electronics', 'source': 'ASTBuy'}"
E124191,2026-05-05 12:55:12,64000526,Cherian-Taneja,Power Seller,Mini Dynamic Catalog (Annual),Chennai,login,buyer_platform,31,{'platform': 'Mobile Site'}
E124192,2026-05-05 8:21:25,64000637,Dutt Ltd,Lazy Seller,Maximiser Pro,Bengaluru,support_ticket,crm_system,89,"{'ticket_type': 'Lead Quality', 'priority': 'High'}"
E124193,2026-04-25 13:23:48,64000710,Basak and Sons,Churning Seller,IM Leader Pro,Chennai,hot_lead_missed,seller_portal,30,"{'intent_score': 86, 'penalty_score': 20}"
E124194,2026-05-03 2:29:28,64000509,"Rajagopal, Wali and Kapadia",Power Seller,Mini Dynamic Catalog (Annual),Mumbai,lead_received,buyer_platform,75,"{'intent_score': 65, 'category': 'Industrial', 'source': 'Direct'}"
E124195,2026-04-19 5:44:19,64000698,Ram-Bhargava,Lazy Seller,Mini Dynamic Catalog (Monthly),Surat,sales_call,buyer_platform,89,"{'call_duration_mins': 17, 'call_outcome': 'No Response'}"
E124196,2026-05-07 10:31:35,64000687,Kale Group,Churning Seller,Maximiser Pro,Ludhiana,sales_call,buyer_platform,89,"{'call_duration_mins': 5, 'call_outcome': 'No Response'}"
E124197,2026-04-26 4:53:47,64000213,Chaudhary Group,Premium Stable Seller,Trustseal Pro,Noida,quotation_sent,seller_portal,89,{'quotation_value': 239835}
E124198,2026-04-28 11:33:51,64000189,Chana Ltd,Power Seller,Maximiser Pro,Ahmedabad,lead_received,seller_portal,17,"{'intent_score': 60, 'category': 'Garments', 'source': 'BizFeed'}"
E124199,2026-05-13 2:47:22,64000737,"Chokshi, Gill and Bhardwaj",Premium Stable Seller,Mini Dynamic Catalog (Annual),Noida,lead_received,crm_system,55,"{'intent_score': 52, 'category': 'Chemicals', 'source': 'ASTBuy'}"
E124200,2026-04-26 19:08:47,64000074,Chaudhry-Bhavsar,Premium Stable Seller,IM Leader Pro,Chennai,response_sent,seller_portal,42,"{'response_time_mins': 29, 'platform': 'App'}"
E124201,2026-04-25 22:08:21,64000923,Vaidya Inc,Premium Stable Seller,IM Star Pro,Ahmedabad,quotation_sent,notification_engine,60,{'quotation_value': 128398}
E124202,2026-05-10 13:22:30,64000043,Shenoy-Vasa,Churning Seller,IM Star Pro,Mumbai,login,seller_portal,51,{'platform': 'Desktop'}
